frame,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
44,0.48851579427719116,0.2548932135105133,-0.26514869928359985,0.9998377561569214,0.4902404546737671,0.24220344424247742,-0.25078096985816956,0.999523937702179,0.49115708470344543,0.24287612736225128,-0.2508019208908081,0.9994455575942993,0.4917686879634857,0.24333269894123077,-0.25080519914627075,0.9993777275085449,0.4846179187297821,0.2395050823688507,-0.26183271408081055,0.9996865391731262,0.48141002655029297,0.23839342594146729,-0.26187676191329956,0.9996886253356934,0.47793856263160706,0.23725758492946625,-0.26192352175712585,0.9997079968452454,0.4848344624042511,0.24657770991325378,-0.15029101073741913,0.9985191822052002,0.4671032726764679,0.2402481883764267,-0.2012903392314911,0.9996390342712402,0.48628947138786316,0.26756176352500916,-0.2252206802368164,0.9996371865272522,0.47910743951797485,0.26750653982162476,-0.24023033678531647,0.9998273849487305,0.4958997070789337,0.3212581276893616,-0.07017496228218079,0.9995480179786682,0.42021241784095764,0.3133297860622406,-0.14311780035495758,0.9998656511306763,0.49791985750198364,0.4261285066604614,-0.021253906190395355,0.8376046419143677,0.4103802740573883,0.4251232147216797,-0.13022318482398987,0.987982451915741,0.48318272829055786,0.5040286183357239,-0.1111794039607048,0.728754460811615,0.4368208050727844,0.49727901816368103,-0.1954411119222641,0.963988184928894,0.4824059307575226,0.5342631340026855,-0.13604043424129486,0.6368922591209412,0.4415256083011627,0.5239498615264893,-0.22585679590702057,0.9315637946128845,0.47944366931915283,0.5249035954475403,-0.16431625187397003,0.6488991975784302,0.4474618136882782,0.5181505084037781,-0.2423010617494583,0.932030975818634,0.47795918583869934,0.5129846930503845,-0.12475991249084473,0.6076897382736206,0.4463423490524292,0.5079720616340637,-0.20210160315036774,0.9031348824501038,0.47310760617256165,0.5248759984970093,0.015168129466474056,0.9990999698638916,0.43002158403396606,0.5236004590988159,-0.01509279664605856,0.9994764924049377,0.49493226408958435,0.6693648099899292,0.0281482245773077,0.9956621527671814,0.4077415466308594,0.6707300543785095,-0.018291546031832695,0.9960637092590332,0.49808114767074585,0.81379634141922,0.12537868320941925,0.9948685765266418,0.3977484405040741,0.8136082887649536,0.08575517684221268,0.9967444539070129,0.4887341558933258,0.8374544382095337,0.12815167009830475,0.9489367604255676,0.3993312418460846,0.8388143181800842,0.08876689523458481,0.9398218393325806,0.5175312757492065,0.8612633347511292,0.026192838326096535,0.9903748631477356,0.38257259130477905,0.8508026599884033,-0.021636750549077988,0.9920555949211121
45,0.4882817566394806,0.2542414665222168,-0.2501477003097534,0.9998398423194885,0.4901767075061798,0.24170048534870148,-0.23510350286960602,0.9995356202125549,0.49109935760498047,0.24245935678482056,-0.235127791762352,0.9994563460350037,0.4916622042655945,0.24303285777568817,-0.2351316660642624,0.9993901252746582,0.48442327976226807,0.23901821672916412,-0.24970698356628418,0.9996957182884216,0.4811857044696808,0.23799195885658264,-0.24974855780601501,0.9996978640556335,0.4777142405509949,0.2369566708803177,-0.24979843199253082,0.9997170567512512,0.4845590591430664,0.24671314656734467,-0.1337222307920456,0.9985283613204956,0.46673911809921265,0.240074023604393,-0.20034363865852356,0.9996527433395386,0.48588666319847107,0.26698869466781616,-0.20978230237960815,0.9996416568756104,0.4787028729915619,0.26689818501472473,-0.2292364090681076,0.9998313188552856,0.49579235911369324,0.3211756944656372,-0.04676590859889984,0.9995526075363159,0.4204641580581665,0.3143061399459839,-0.150200754404068,0.999868631362915,0.4978894293308258,0.4237649738788605,0.00681401789188385,0.8353995680809021,0.41107022762298584,0.4266602396965027,-0.14021870493888855,0.988417387008667,0.4832861125469208,0.5009980797767639,-0.08576904982328415,0.7328072786331177,0.43811947107315063,0.49702730774879456,-0.20478208363056183,0.9656811356544495,0.48264119029045105,0.5313048958778381,-0.11035332083702087,0.6410077214241028,0.4429699182510376,0.5237331986427307,-0.23514364659786224,0.9344679713249207,0.47994211316108704,0.5200284123420715,-0.13964594900608063,0.653057873249054,0.4492444694042206,0.517855167388916,-0.25248491764068604,0.9348413348197937,0.4783823788166046,0.5105453133583069,-0.10014574229717255,0.6120808124542236,0.4483976662158966,0.5076866149902344,-0.21142295002937317,0.9065696001052856,0.47333747148513794,0.5251461863517761,0.018816674128174782,0.9990948438644409,0.4309989809989929,0.5240681171417236,-0.01873767375946045,0.9994744658470154,0.49472540616989136,0.6702602505683899,0.0444493293762207,0.995672345161438,0.4076153039932251,0.6711447238922119,-0.019512640312314034,0.996168315410614,0.49811655282974243,0.8152341246604919,0.15089792013168335,0.9948636293411255,0.3976537585258484,0.814275860786438,0.09176559746265411,0.9968233704566956,0.48892495036125183,0.8389420509338379,0.1542624533176422,0.9493615031242371,0.3992983400821686,0.8386114835739136,0.09580925852060318,0.9396196603775024,0.5176073908805847,0.8636874556541443,0.051031146198511124,0.990318238735199,0.38224393129348755,0.8507816791534424,-0.017368638888001442,0.9922057390213013
46,0.4877604842185974,0.25422677397727966,-0.25209811329841614,0.9998452663421631,0.48939454555511475,0.24149848520755768,-0.23705294728279114,0.9995516538619995,0.4902965724468231,0.2421625703573227,-0.23707632720470428,0.9994715452194214,0.49091893434524536,0.24266724288463593,-0.23707038164138794,0.9994072318077087,0.4837648272514343,0.238838791847229,-0.2525942921638489,0.9997079372406006,0.480547159910202,0.23771260678768158,-0.2526363134384155,0.9997097253799438,0.4770905077457428,0.23656757175922394,-0.2526850700378418,0.9997287392616272,0.48448076844215393,0.24619683623313904,-0.13663695752620697,0.9985536932945251,0.46653681993484497,0.2395027130842209,-0.20732562243938446,0.9996670484542847,0.485516220331192,0.26682305335998535,-0.21211034059524536,0.9996505975723267,0.4785049557685852,0.2666647732257843,-0.23275955021381378,0.9998374581336975,0.4957081973552704,0.32125383615493774,-0.054335735738277435,0.999557375907898,0.42057004570961,0.31562352180480957,-0.15454509854316711,0.9998706579208374,0.4980689585208893,0.42260879278182983,-0.0033268106635659933,0.8350355625152588,0.4121106266975403,0.4295079708099365,-0.14378021657466888,0.9887436032295227,0.48365429043769836,0.5008205771446228,-0.09784392267465591,0.7374410033226013,0.4397639036178589,0.4977862238883972,-0.20780840516090393,0.9671097993850708,0.4830600321292877,0.5313131809234619,-0.12351596355438232,0.6457005739212036,0.4444419741630554,0.5249665975570679,-0.23918721079826355,0.9369178414344788,0.4802859127521515,0.5203707218170166,-0.15186701714992523,0.6579387784004211,0.45032885670661926,0.5183102488517761,-0.25540247559547424,0.937234103679657,0.4787517189979553,0.5104218125343323,-0.11195347458124161,0.6171146035194397,0.44966021180152893,0.508661150932312,-0.2140200138092041,0.9095991253852844,0.47420719265937805,0.5259256362915039,0.017937608063220978,0.9990741014480591,0.43292877078056335,0.5248305797576904,-0.017866434529423714,0.9994614124298096,0.4948026239871979,0.6702681183815002,0.04012330248951912,0.9956133961677551,0.4076456129550934,0.6709784865379333,-0.018849605694413185,0.9961385130882263,0.4987010955810547,0.8160264492034912,0.14123491942882538,0.9947694540023804,0.397600382566452,0.8160461783409119,0.09762702882289886,0.9968262314796448,0.4895978271961212,0.8406959772109985,0.14430607855319977,0.9492698311805725,0.39885589480400085,0.8411769866943359,0.10210464149713516,0.939850389957428,0.5176221132278442,0.8649163842201233,0.040637221187353134,0.9901798963546753,0.38190993666648865,0.8504630327224731,-0.009570482186973095,0.9921907186508179
47,0.48750612139701843,0.2524033486843109,-0.2551094889640808,0.9998555183410645,0.48896461725234985,0.2390604019165039,-0.23993998765945435,0.9995822906494141,0.48990052938461304,0.2397579848766327,-0.23995839059352875,0.999505877494812,0.49064701795578003,0.24039733409881592,-0.2399514764547348,0.9994450211524963,0.4833572208881378,0.2362261563539505,-0.2546989321708679,0.9997285008430481,0.4801464080810547,0.23494680225849152,-0.25474274158477783,0.999730110168457,0.47669675946235657,0.23390312492847443,-0.2547835111618042,0.9997480511665344,0.4852721095085144,0.24544073641300201,-0.13976320624351501,0.9986424446105957,0.46653228998184204,0.23781585693359375,-0.20741599798202515,0.9996917843818665,0.4856136739253998,0.26502862572669983,-0.21541938185691833,0.9996728301048279,0.47847989201545715,0.2647243142127991,-0.2350771576166153,0.9998487830162048,0.49584147334098816,0.3220387101173401,-0.05797462910413742,0.9995635151863098,0.420500248670578,0.3166378140449524,-0.15587906539440155,0.9998767971992493,0.4981456995010376,0.4249633252620697,-0.0037835019174963236,0.8326867818832397,0.4127482771873474,0.4312092959880829,-0.1444961279630661,0.9891691207885742,0.4836002290248871,0.5068455934524536,-0.0921296700835228,0.7362964153289795,0.4409305453300476,0.4980471432209015,-0.20561650395393372,0.9685987234115601,0.4830910563468933,0.5373464226722717,-0.11652222275733948,0.644275426864624,0.44628697633743286,0.5259197354316711,-0.2365465611219406,0.9394389390945435,0.48028677701950073,0.527787446975708,-0.1440565139055252,0.6565200090408325,0.4516970217227936,0.5186804533004761,-0.2519989311695099,0.93971848487854,0.47869637608528137,0.5189855694770813,-0.10584693402051926,0.6163690686225891,0.45087718963623047,0.508486807346344,-0.2114824503660202,0.9129505753517151,0.4746922254562378,0.5273689031600952,0.017425397410988808,0.9990975856781006,0.4331125020980835,0.5259900689125061,-0.017360160127282143,0.9994735717773438,0.4953165054321289,0.672812283039093,0.0330277755856514,0.9956116080284119,0.4075900614261627,0.6711112260818481,-0.017412573099136353,0.9961536526679993,0.4998055398464203,0.8201878070831299,0.1321803331375122,0.9947769641876221,0.3976224660873413,0.8179057240486145,0.099347323179245,0.9968523383140564,0.49101072549819946,0.8454009890556335,0.13497863709926605,0.9496436715126038,0.39886292815208435,0.8425751328468323,0.10374831408262253,0.9400886297225952,0.5217013359069824,0.871086061000824,0.03140607103705406,0.9901971220970154,0.3811205327510834,0.8515253067016602,-0.006803212221711874,0.9922671914100647
48,0.4885771870613098,0.25224021077156067,-0.2594433128833771,0.9998631477355957,0.48973286151885986,0.23897583782672882,-0.2444322258234024,0.9996051788330078,0.49062374234199524,0.23967579007148743,-0.24445070326328278,0.9995322227478027,0.49135854840278625,0.2403237521648407,-0.24444715678691864,0.9994745850563049,0.4842281937599182,0.23616626858711243,-0.25929033756256104,0.9997432231903076,0.4810495972633362,0.23489020764827728,-0.259333074092865,0.9997443556785583,0.47758403420448303,0.2338331788778305,-0.25937244296073914,0.999761164188385,0.48588255047798157,0.2451774924993515,-0.14378301799297333,0.9987174868583679,0.4679097831249237,0.23761653900146484,-0.21154409646987915,0.9997084736824036,0.48660820722579956,0.26495054364204407,-0.21942344307899475,0.9996902346611023,0.47961661219596863,0.2646840810775757,-0.2392132431268692,0.9998566508293152,0.4963381886482239,0.3239469826221466,-0.06286361068487167,0.9995787143707275,0.4209820330142975,0.3170689344406128,-0.15605789422988892,0.9998795390129089,0.4983983635902405,0.426254004240036,-0.008486696518957615,0.8345413208007812,0.41298043727874756,0.43086063861846924,-0.1408161073923111,0.9892147183418274,0.48355284333229065,0.5104684829711914,-0.09844021499156952,0.7401958703994751,0.44047510623931885,0.4979645311832428,-0.20342114567756653,0.9689599871635437,0.4830515682697296,0.5407391786575317,-0.12317470461130142,0.6482800245285034,0.4457627236843109,0.5260744690895081,-0.23469093441963196,0.9400783181190491,0.48019498586654663,0.533000111579895,-0.15135259926319122,0.6604850888252258,0.45114341378211975,0.518569827079773,-0.2508040964603424,0.9403524398803711,0.4786035120487213,0.5227457284927368,-0.112236388027668,0.6202830076217651,0.45040690898895264,0.5083403587341309,-0.20976169407367706,0.9136801362037659,0.4752437472343445,0.5279765725135803,0.017335135489702225,0.9991120100021362,0.43342825770378113,0.5261067152023315,-0.017273129895329475,0.9994786381721497,0.495641827583313,0.6752543449401855,0.030184593051671982,0.9956764578819275,0.4075760245323181,0.6714759469032288,-0.01687059924006462,0.996224582195282,0.5005782246589661,0.8212710618972778,0.13232900202274323,0.9948590397834778,0.39801597595214844,0.818533182144165,0.1012326180934906,0.9969109296798706,0.49175959825515747,0.8456831574440002,0.13536453247070312,0.9497743248939514,0.39958012104034424,0.8430095911026001,0.10574101656675339,0.9407464861869812,0.5210530757904053,0.8719856142997742,0.0291798897087574,0.9903396368026733,0.38047266006469727,0.852151095867157,-0.005120512563735247,0.9924033284187317
49,0.4884854555130005,0.2516486644744873,-0.2633868157863617,0.9998719692230225,0.48966801166534424,0.23856012523174286,-0.24845990538597107,0.9996302723884583,0.49062785506248474,0.2393038421869278,-0.24847790598869324,0.9995611906051636,0.4914555847644806,0.2400216907262802,-0.2484762966632843,0.9995063543319702,0.48404309153556824,0.23570401966571808,-0.26281389594078064,0.9997600317001343,0.48082950711250305,0.23449558019638062,-0.26285916566848755,0.999761164188385,0.4773400127887726,0.23352950811386108,-0.26290082931518555,0.9997769594192505,0.48638245463371277,0.24496965110301971,-0.14683474600315094,0.9987972974777222,0.46791043877601624,0.2375022917985916,-0.21374985575675964,0.9997283816337585,0.4867483079433441,0.2642297148704529,-0.2231246531009674,0.9997095465660095,0.47958990931510925,0.26389363408088684,-0.24255527555942535,0.9998660087585449,0.4967680871486664,0.32524994015693665,-0.07188653200864792,0.9995860457420349,0.4210975468158722,0.3178245425224304,-0.15713529288768768,0.9998837113380432,0.49853503704071045,0.42811721563339233,-0.01610659249126911,0.835962176322937,0.41348740458488464,0.4313715100288391,-0.1409062296152115,0.9893301725387573,0.48350533843040466,0.5138997435569763,-0.1021680161356926,0.7404986023902893,0.44075268507003784,0.49892115592956543,-0.19946883618831635,0.9695225358009338,0.48300397396087646,0.5442682504653931,-0.12688027322292328,0.6488319039344788,0.4461129903793335,0.5280561447143555,-0.2290526181459427,0.9410030245780945,0.4800891578197479,0.5376206040382385,-0.15440016984939575,0.6607522964477539,0.45126524567604065,0.5203516483306885,-0.24541521072387695,0.9412586092948914,0.4785903990268707,0.52657151222229,-0.11579366773366928,0.6209362149238586,0.45061051845550537,0.5108237266540527,-0.20580831170082092,0.9150547981262207,0.4756193161010742,0.5299558639526367,0.013852381147444248,0.9991355538368225,0.4334390461444855,0.5274149775505066,-0.013827507384121418,0.9994922876358032,0.49597978591918945,0.676920473575592,0.027221424505114555,0.9957832098007202,0.40752118825912476,0.6717803478240967,-0.01181939709931612,0.9963156580924988,0.5010901689529419,0.8213390111923218,0.13079389929771423,0.9949911236763,0.3987538516521454,0.8188024163246155,0.10729128867387772,0.9969795346260071,0.49212950468063354,0.8453536033630371,0.13394156098365784,0.9500182867050171,0.4008306562900543,0.8429211378097534,0.11207245290279388,0.9418891668319702,0.5209935903549194,0.8729339241981506,0.029386410489678383,0.990551769733429,0.37985846400260925,0.852221667766571,0.00667049502953887,0.9925764799118042
50,0.4883590340614319,0.251547247171402,-0.27640172839164734,0.9998798966407776,0.4895457625389099,0.23850691318511963,-0.26081156730651855,0.999653160572052,0.4904356598854065,0.23923873901367188,-0.26082634925842285,0.9995875954627991,0.49123415350914,0.23993730545043945,-0.26082858443260193,0.9995354413986206,0.4838586747646332,0.23568855226039886,-0.27274879813194275,0.9997752904891968,0.4805842638015747,0.23447930812835693,-0.27279818058013916,0.999776303768158,0.4770679473876953,0.23349353671073914,-0.2728351354598999,0.9997913837432861,0.486398309469223,0.24485385417938232,-0.15861113369464874,0.9988657832145691,0.4677276313304901,0.23739375174045563,-0.213982492685318,0.9997462630271912,0.4865660071372986,0.26414620876312256,-0.2363465577363968,0.9997255802154541,0.47952452301979065,0.26378902792930603,-0.2524532079696655,0.9998739361763,0.4971826672554016,0.3265082538127899,-0.08284886181354523,0.9995898008346558,0.42125800251960754,0.31871655583381653,-0.1578691303730011,0.9998871684074402,0.4989677965641022,0.4280809462070465,-0.032299626618623734,0.8383937478065491,0.4135541617870331,0.4317907691001892,-0.1417613923549652,0.9895017147064209,0.4834687411785126,0.5136451721191406,-0.11754394322633743,0.7418843507766724,0.441844642162323,0.4991214871406555,-0.20219986140727997,0.9700279831886292,0.4829634428024292,0.5443753004074097,-0.14294551312923431,0.6503592133522034,0.446924090385437,0.5279504060745239,-0.23250611126422882,0.9417216181755066,0.4800579845905304,0.5381183624267578,-0.1689848154783249,0.6619901061058044,0.4523513615131378,0.5204893946647644,-0.24878737330436707,0.9419650435447693,0.47854000329971313,0.526705801486969,-0.13034018874168396,0.6222384572029114,0.45157328248023987,0.5105612277984619,-0.2085670381784439,0.9161187410354614,0.47584566473960876,0.5308994054794312,0.012147209607064724,0.9991635680198669,0.43332597613334656,0.5278866291046143,-0.012138709425926208,0.9995099902153015,0.4967300295829773,0.6797172427177429,0.02693147398531437,0.9958097338676453,0.407649427652359,0.6719103455543518,-0.008344295434653759,0.9963867664337158,0.5021800398826599,0.823449432849884,0.1324099600315094,0.9950891733169556,0.3988581895828247,0.8192492723464966,0.11471916735172272,0.9970465898513794,0.49311402440071106,0.8478974103927612,0.13576838374137878,0.9506739377975464,0.40098729729652405,0.843330979347229,0.12013014405965805,0.9430213570594788,0.5247083306312561,0.8760653138160706,0.03124171309173107,0.9906957149505615,0.37961095571517944,0.8522787690162659,0.01494887936860323,0.9927142858505249
51,0.48799583315849304,0.2514601945877075,-0.29784202575683594,0.999885082244873,0.4893687069416046,0.2384812831878662,-0.2822604179382324,0.9996678829193115,0.49039873480796814,0.23922193050384521,-0.28228119015693665,0.9996039867401123,0.4911034405231476,0.23988519608974457,-0.2822985053062439,0.9995529651641846,0.48316583037376404,0.23564890027046204,-0.29371511936187744,0.9997848272323608,0.47975632548332214,0.234467551112175,-0.29377180337905884,0.9997859597206116,0.4761204123497009,0.2334512621164322,-0.29381945729255676,0.9998008608818054,0.48648881912231445,0.24477273225784302,-0.17668397724628448,0.9989042282104492,0.46739327907562256,0.23756368458271027,-0.22858338057994843,0.9997600317001343,0.48644500970840454,0.26416629552841187,-0.2561800181865692,0.9997358322143555,0.4791812002658844,0.26393428444862366,-0.271477073431015,0.999879777431488,0.4977782368659973,0.32687297463417053,-0.08996401727199554,0.9995914101600647,0.4216195344924927,0.3191623091697693,-0.17185521125793457,0.999891459941864,0.4989859461784363,0.4293147921562195,-0.04130871593952179,0.8380163908004761,0.41372230648994446,0.43274402618408203,-0.16312845051288605,0.9899451732635498,0.4834400415420532,0.5150721669197083,-0.13204464316368103,0.7405028939247131,0.4434487521648407,0.5030423402786255,-0.22917476296424866,0.9709356427192688,0.4829563498497009,0.5463546514511108,-0.1589260846376419,0.6490106582641602,0.44863489270210266,0.5302202701568604,-0.26218265295028687,0.9430319666862488,0.4800233840942383,0.541443943977356,-0.18650668859481812,0.6605968475341797,0.45373278856277466,0.5260351896286011,-0.27834752202033997,0.94324791431427,0.4784834682941437,0.5295301079750061,-0.14577150344848633,0.620997965335846,0.4529721438884735,0.5151964426040649,-0.23562268912792206,0.9179396033287048,0.475835382938385,0.5313972234725952,0.012208553031086922,0.9991924166679382,0.4332973062992096,0.5279252529144287,-0.012198451906442642,0.999527633190155,0.49735555052757263,0.6799494624137878,0.02657499723136425,0.995817244052887,0.4075785279273987,0.6722940802574158,-0.010274476371705532,0.9964630603790283,0.5026488900184631,0.8253332376480103,0.1331969052553177,0.9951279759407043,0.39885270595550537,0.8196476697921753,0.11643174290657043,0.9970696568489075,0.49359431862831116,0.8503488898277283,0.13646169006824493,0.9513201713562012,0.4008673429489136,0.8433195948600769,0.12245137989521027,0.9435851573944092,0.5268800854682922,0.8783659338951111,0.032207317650318146,0.9906752109527588,0.37959328293800354,0.852682888507843,0.014130620285868645,0.992712676525116
52,0.48850217461586,0.25633931159973145,-0.2846621870994568,0.9998857378959656,0.48953256011009216,0.24088309705257416,-0.2697746455669403,0.99966961145401,0.4904547333717346,0.24121220409870148,-0.2698156535625458,0.9996074438095093,0.4911307692527771,0.24150237441062927,-0.2698422968387604,0.9995569586753845,0.48370781540870667,0.2387378215789795,-0.2853904962539673,0.9997851252555847,0.4803644120693207,0.2375413328409195,-0.28544214367866516,0.9997857213020325,0.47677645087242126,0.23636028170585632,-0.2854979634284973,0.9997997283935547,0.48644229769706726,0.2452532798051834,-0.16640205681324005,0.9989224672317505,0.46747055649757385,0.23866060376167297,-0.22722448408603668,0.9997618794441223,0.48655036091804504,0.2689685821533203,-0.24313631653785706,0.9997384548187256,0.47953811287879944,0.2688634991645813,-0.2634512782096863,0.9998795986175537,0.49792051315307617,0.327232301235199,-0.07795404642820358,0.9995978474617004,0.4215751886367798,0.32058051228523254,-0.17045478522777557,0.9998906850814819,0.49929580092430115,0.43175008893013,-0.024338478222489357,0.8360663056373596,0.41430509090423584,0.4347666800022125,-0.1593031883239746,0.9898792505264282,0.4842395484447479,0.5152111649513245,-0.12212574481964111,0.7368770241737366,0.44308334589004517,0.5027454495429993,-0.2237652838230133,0.9705604314804077,0.4839768409729004,0.546082615852356,-0.14838828146457672,0.6451994180679321,0.4481414258480072,0.5303695797920227,-0.25636571645736694,0.9424747824668884,0.48094600439071655,0.5413964986801147,-0.17784562706947327,0.6572479605674744,0.4532913565635681,0.5253896117210388,-0.27238625288009644,0.9426978826522827,0.4792355000972748,0.529928982257843,-0.13686446845531464,0.6176354289054871,0.4525677561759949,0.514474093914032,-0.2302415519952774,0.9168363213539124,0.4757950007915497,0.533420741558075,0.013589140959084034,0.999189555644989,0.4326934814453125,0.5293181538581848,-0.013549121096730232,0.9995272755622864,0.4979574978351593,0.6798317432403564,0.03365880995988846,0.9958528280258179,0.40755078196525574,0.6724622845649719,-0.017552560195326805,0.9965690970420837,0.5024788975715637,0.824866771697998,0.15623745322227478,0.9952055215835571,0.39881664514541626,0.8195618987083435,0.11686144769191742,0.9971296191215515,0.4934425950050354,0.8498388528823853,0.16137507557868958,0.9521912932395935,0.40077856183052063,0.843119204044342,0.12334487587213516,0.9444847106933594,0.5250005722045898,0.8774551749229431,0.054514799267053604,0.9907692074775696,0.38203173875808716,0.8538907170295715,0.013126152567565441,0.9928032755851746
53,0.488303542137146,0.25701412558555603,-0.28335684537887573,0.999881386756897,0.48944008350372314,0.24137099087238312,-0.2684796452522278,0.9996554255485535,0.4903680682182312,0.241685688495636,-0.26850783824920654,0.9995905756950378,0.49106234312057495,0.2419539839029312,-0.26852697134017944,0.9995354413986206,0.48361313343048096,0.23927918076515198,-0.28484827280044556,0.9997771978378296,0.4802800416946411,0.23802055418491364,-0.2849045395851135,0.9997777938842773,0.47671687602996826,0.23677986860275269,-0.2849874794483185,0.9997929334640503,0.48640409111976624,0.24573330581188202,-0.16624373197555542,0.9988718628883362,0.46741142868995667,0.2389274537563324,-0.2207583636045456,0.9997559189796448,0.48634496331214905,0.2702186107635498,-0.24230855703353882,0.9997272491455078,0.4794274866580963,0.26992928981781006,-0.26147711277008057,0.999875009059906,0.4983457326889038,0.32726237177848816,-0.07785186916589737,0.9995841383934021,0.42155811190605164,0.3211440443992615,-0.16357780992984772,0.9998904466629028,0.49969610571861267,0.43354013562202454,-0.029066788032650948,0.8307084441184998,0.41432636976242065,0.4353654682636261,-0.15809203684329987,0.9897860288619995,0.4846746623516083,0.5145952105522156,-0.13052931427955627,0.7283965349197388,0.44274723529815674,0.502484917640686,-0.22620771825313568,0.970289409160614,0.48424991965293884,0.5433403849601746,-0.15819357335567474,0.6376960873603821,0.4478146433830261,0.5301330089569092,-0.26022690534591675,0.9422200322151184,0.4811077117919922,0.5367690920829773,-0.18589480221271515,0.6498720049858093,0.45302069187164307,0.5253072381019592,-0.276115357875824,0.9424507021903992,0.47930046916007996,0.5264125466346741,-0.1445547640323639,0.6101476550102234,0.45230942964553833,0.5142037272453308,-0.2330247461795807,0.9164252877235413,0.4762859046459198,0.5355105996131897,0.013372376561164856,0.9991775155067444,0.4326395094394684,0.5309857130050659,-0.013322781771421432,0.9995340704917908,0.4983823895454407,0.6797457933425903,0.043282147496938705,0.995823085308075,0.4074234068393707,0.672840416431427,-0.016877563670277596,0.9966556429862976,0.5023515224456787,0.8247912526130676,0.16862869262695312,0.9952200055122375,0.39909377694129944,0.8196192383766174,0.12116062641143799,0.997169554233551,0.49340248107910156,0.8494649529457092,0.17413169145584106,0.9525893926620483,0.40111398696899414,0.8436227440834045,0.12786315381526947,0.9450525641441345,0.5247321724891663,0.8764443397521973,0.06892479211091995,0.9908066987991333,0.38366296887397766,0.8548094630241394,0.01822485215961933,0.9928597211837769
